LAT,LON,PRECTOTCORR,DATE
33.0,-124.375,0.05,2022-08-07
33.0,-123.75,0.02,2022-08-07
33.0,-123.125,0.01,2022-08-07
33.0,-122.5,0.0,2022-08-07
33.0,-121.875,0.0,2022-08-07
33.0,-121.25,0.0,2022-08-07
33.0,-120.625,0.0,2022-08-07
33.0,-120.0,0.0,2022-08-07
33.5,-124.375,0.05,2022-08-07
33.5,-123.75,0.02,2022-08-07
33.5,-123.125,0.01,2022-08-07
33.5,-122.5,0.0,2022-08-07
33.5,-121.875,0.0,2022-08-07
33.5,-121.25,0.0,2022-08-07
33.5,-120.625,0.0,2022-08-07
33.5,-120.0,0.0,2022-08-07
34.0,-124.375,0.04,2022-08-07
34.0,-123.75,0.03,2022-08-07
34.0,-123.125,0.01,2022-08-07
34.0,-122.5,0.0,2022-08-07
34.0,-121.875,0.0,2022-08-07
34.0,-121.25,0.0,2022-08-07
34.0,-120.625,0.0,2022-08-07
34.0,-120.0,0.0,2022-08-07
34.5,-124.375,0.04,2022-08-07
34.5,-123.75,0.02,2022-08-07
34.5,-123.125,0.01,2022-08-07
34.5,-122.5,0.0,2022-08-07
34.5,-121.875,0.0,2022-08-07
34.5,-121.25,0.0,2022-08-07
34.5,-120.625,0.0,2022-08-07
34.5,-120.0,0.0,2022-08-07
35.0,-124.375,0.05,2022-08-07
35.0,-123.75,0.02,2022-08-07
35.0,-123.125,0.01,2022-08-07
35.0,-122.5,0.0,2022-08-07
35.0,-121.875,0.0,2022-08-07
35.0,-121.25,0.0,2022-08-07
35.0,-120.625,0.0,2022-08-07
35.0,-120.0,0.0,2022-08-07
35.5,-124.375,0.06,2022-08-07
35.5,-123.75,0.02,2022-08-07
35.5,-123.125,0.02,2022-08-07
35.5,-122.5,0.01,2022-08-07
35.5,-121.875,0.01,2022-08-07
35.5,-121.25,0.0,2022-08-07
35.5,-120.625,0.0,2022-08-07
35.5,-120.0,0.0,2022-08-07
36.0,-124.375,0.06,2022-08-07
36.0,-123.75,0.03,2022-08-07
36.0,-123.125,0.03,2022-08-07
36.0,-122.5,0.01,2022-08-07
36.0,-121.875,0.01,2022-08-07
36.0,-121.25,0.0,2022-08-07
36.0,-120.625,0.0,2022-08-07
36.0,-120.0,0.0,2022-08-07
36.5,-124.375,0.08,2022-08-07
36.5,-123.75,0.06,2022-08-07
36.5,-123.125,0.05,2022-08-07
36.5,-122.5,0.02,2022-08-07
36.5,-121.875,0.02,2022-08-07
36.5,-121.25,0.0,2022-08-07
36.5,-120.625,0.0,2022-08-07
36.5,-120.0,0.0,2022-08-07
37.0,-124.375,0.1,2022-08-07
37.0,-123.75,0.08,2022-08-07
37.0,-123.125,0.08,2022-08-07
37.0,-122.5,0.07,2022-08-07
37.0,-121.875,0.02,2022-08-07
37.0,-121.25,0.0,2022-08-07
37.0,-120.625,0.0,2022-08-07
37.0,-120.0,0.0,2022-08-07
37.5,-124.375,0.13,2022-08-07
37.5,-123.75,0.05,2022-08-07
37.5,-123.125,0.05,2022-08-07
37.5,-122.5,0.02,2022-08-07
37.5,-121.875,0.0,2022-08-07
37.5,-121.25,0.0,2022-08-07
37.5,-120.625,0.0,2022-08-07
37.5,-120.0,0.0,2022-08-07
38.0,-124.375,0.03,2022-08-07
38.0,-123.75,0.0,2022-08-07
38.0,-123.125,0.01,2022-08-07
38.0,-122.5,0.01,2022-08-07
38.0,-121.875,0.0,2022-08-07
38.0,-121.25,0.0,2022-08-07
38.0,-120.625,0.0,2022-08-07
38.0,-120.0,0.0,2022-08-07
38.5,-124.375,0.02,2022-08-07
38.5,-123.75,0.0,2022-08-07
38.5,-123.125,0.0,2022-08-07
38.5,-122.5,0.0,2022-08-07
38.5,-121.875,0.0,2022-08-07
38.5,-121.25,0.0,2022-08-07
38.5,-120.625,0.0,2022-08-07
38.5,-120.0,0.0,2022-08-07
39.0,-124.375,0.01,2022-08-07
39.0,-123.75,0.0,2022-08-07
39.0,-123.125,0.0,2022-08-07
39.0,-122.5,0.0,2022-08-07
39.0,-121.875,0.0,2022-08-07
39.0,-121.25,0.0,2022-08-07
39.0,-120.625,0.0,2022-08-07
39.0,-120.0,0.0,2022-08-07
39.5,-124.375,0.0,2022-08-07
39.5,-123.75,0.0,2022-08-07
39.5,-123.125,0.0,2022-08-07
39.5,-122.5,0.0,2022-08-07
39.5,-121.875,0.0,2022-08-07
39.5,-121.25,0.0,2022-08-07
39.5,-120.625,0.0,2022-08-07
39.5,-120.0,0.01,2022-08-07
40.0,-124.375,0.0,2022-08-07
40.0,-123.75,0.0,2022-08-07
40.0,-123.125,0.0,2022-08-07
40.0,-122.5,0.0,2022-08-07
40.0,-121.875,0.0,2022-08-07
40.0,-121.25,0.0,2022-08-07
40.0,-120.625,0.0,2022-08-07
40.0,-120.0,0.01,2022-08-07
40.5,-124.375,0.0,2022-08-07
40.5,-123.75,0.0,2022-08-07
40.5,-123.125,0.0,2022-08-07
40.5,-122.5,0.0,2022-08-07
40.5,-121.875,0.0,2022-08-07
40.5,-121.25,0.0,2022-08-07
40.5,-120.625,0.0,2022-08-07
40.5,-120.0,0.0,2022-08-07
41.0,-124.375,0.01,2022-08-07
41.0,-123.75,0.0,2022-08-07
41.0,-123.125,0.0,2022-08-07
41.0,-122.5,0.0,2022-08-07
41.0,-121.875,0.0,2022-08-07
41.0,-121.25,0.0,2022-08-07
41.0,-120.625,0.0,2022-08-07
41.0,-120.0,0.0,2022-08-07
41.5,-124.375,0.01,2022-08-07
41.5,-123.75,0.0,2022-08-07
41.5,-123.125,0.0,2022-08-07
41.5,-122.5,0.0,2022-08-07
41.5,-121.875,0.0,2022-08-07
41.5,-121.25,0.0,2022-08-07
41.5,-120.625,0.0,2022-08-07
41.5,-120.0,0.01,2022-08-07
42.0,-124.375,0.01,2022-08-07
42.0,-123.75,0.0,2022-08-07
42.0,-123.125,0.0,2022-08-07
42.0,-122.5,0.0,2022-08-07
42.0,-121.875,0.0,2022-08-07
42.0,-121.25,0.0,2022-08-07
42.0,-120.625,0.0,2022-08-07
42.0,-120.0,0.0,2022-08-07
32.5,-119.375,0.01,2022-08-08
32.5,-118.75,0.0,2022-08-08
32.5,-118.125,0.01,2022-08-08
32.5,-117.5,0.18,2022-08-08
32.5,-116.875,0.94,2022-08-08
32.5,-116.25,1.35,2022-08-08
32.5,-115.625,0.33,2022-08-08
32.5,-115.0,0.32,2022-08-08
32.5,-114.375,0.13,2022-08-08
33.0,-119.375,0.01,2022-08-08
33.0,-118.75,0.02,2022-08-08
33.0,-118.125,0.02,2022-08-08
33.0,-117.5,0.26,2022-08-08
33.0,-116.875,1.31,2022-08-08
33.0,-116.25,2.29,2022-08-08
33.0,-115.625,0.72,2022-08-08
33.0,-115.0,1.0,2022-08-08
33.0,-114.375,0.38,2022-08-08
33.5,-119.375,0.0,2022-08-08
33.5,-118.75,0.01,2022-08-08
33.5,-118.125,0.0,2022-08-08
33.5,-117.5,0.26,2022-08-08
33.5,-116.875,1.28,2022-08-08
33.5,-116.25,2.45,2022-08-08
33.5,-115.625,1.84,2022-08-08
33.5,-115.0,1.31,2022-08-08
33.5,-114.375,0.41,2022-08-08
34.0,-119.375,0.0,2022-08-08
34.0,-118.75,0.0,2022-08-08
34.0,-118.125,0.02,2022-08-08
34.0,-117.5,0.42,2022-08-08
34.0,-116.875,2.0,2022-08-08
34.0,-116.25,2.79,2022-08-08
34.0,-115.625,1.17,2022-08-08
34.0,-115.0,0.46,2022-08-08
34.0,-114.375,0.21,2022-08-08
34.5,-119.375,0.0,2022-08-08
34.5,-118.75,0.0,2022-08-08
34.5,-118.125,0.07,2022-08-08
34.5,-117.5,0.68,2022-08-08
34.5,-116.875,1.89,2022-08-08
34.5,-116.25,2.34,2022-08-08
34.5,-115.625,0.47,2022-08-08
34.5,-115.0,0.12,2022-08-08
34.5,-114.375,0.19,2022-08-08
35.0,-119.375,0.0,2022-08-08
35.0,-118.75,0.0,2022-08-08
35.0,-118.125,0.08,2022-08-08
35.0,-117.5,0.68,2022-08-08
35.0,-116.875,1.28,2022-08-08
35.0,-116.25,0.72,2022-08-08
35.0,-115.625,0.23,2022-08-08
35.0,-115.0,0.07,2022-08-08
35.0,-114.375,0.41,2022-08-08
35.5,-119.375,0.0,2022-08-08
35.5,-118.75,0.0,2022-08-08
35.5,-118.125,0.03,2022-08-08
35.5,-117.5,0.33,2022-08-08
35.5,-116.875,0.65,2022-08-08
35.5,-116.25,0.33,2022-08-08
35.5,-115.625,0.02,2022-08-08
35.5,-115.0,0.08,2022-08-08
35.5,-114.375,0.65,2022-08-08
36.0,-119.375,0.05,2022-08-08
36.0,-118.75,0.01,2022-08-08
36.0,-118.125,0.02,2022-08-08
36.0,-117.5,0.05,2022-08-08
36.0,-116.875,0.17,2022-08-08
36.0,-116.25,0.2,2022-08-08
36.0,-115.625,0.03,2022-08-08
36.0,-115.0,0.05,2022-08-08
36.0,-114.375,0.4,2022-08-08
36.5,-119.375,0.11,2022-08-08
36.5,-118.75,0.05,2022-08-08
36.5,-118.125,0.14,2022-08-08
36.5,-117.5,0.01,2022-08-08
36.5,-116.875,0.01,2022-08-08
36.5,-116.25,0.04,2022-08-08
36.5,-115.625,0.05,2022-08-08
36.5,-115.0,0.02,2022-08-08
36.5,-114.375,0.12,2022-08-08
37.0,-119.375,0.11,2022-08-08
37.0,-118.75,0.16,2022-08-08
37.0,-118.125,0.21,2022-08-08
37.0,-117.5,0.06,2022-08-08
37.0,-116.875,0.0,2022-08-08
37.0,-116.25,0.0,2022-08-08
37.0,-115.625,0.0,2022-08-08
37.0,-115.0,0.0,2022-08-08
37.0,-114.375,0.0,2022-08-08
37.5,-119.375,0.28,2022-08-08
37.5,-118.75,0.31,2022-08-08
37.5,-118.125,0.46,2022-08-08
37.5,-117.5,0.16,2022-08-08
37.5,-116.875,0.01,2022-08-08
37.5,-116.25,0.0,2022-08-08
37.5,-115.625,0.0,2022-08-08
37.5,-115.0,0.0,2022-08-08
37.5,-114.375,0.0,2022-08-08
38.0,-119.375,0.59,2022-08-08
38.0,-118.75,1.22,2022-08-08
38.0,-118.125,1.54,2022-08-08
38.0,-117.5,0.77,2022-08-08
38.0,-116.875,0.13,2022-08-08
38.0,-116.25,0.0,2022-08-08
38.0,-115.625,0.0,2022-08-08
38.0,-115.0,0.0,2022-08-08
38.0,-114.375,0.0,2022-08-08
38.5,-119.375,3.17,2022-08-08
38.5,-118.75,3.56,2022-08-08
38.5,-118.125,2.73,2022-08-08
38.5,-117.5,1.99,2022-08-08
38.5,-116.875,0.85,2022-08-08
38.5,-116.25,0.08,2022-08-08
38.5,-115.625,0.0,2022-08-08
38.5,-115.0,0.0,2022-08-08
38.5,-114.375,0.01,2022-08-08
39.0,-119.375,2.02,2022-08-08
39.0,-118.75,1.64,2022-08-08
39.0,-118.125,2.97,2022-08-08
39.0,-117.5,2.96,2022-08-08
39.0,-116.875,1.56,2022-08-08
39.0,-116.25,0.2,2022-08-08
39.0,-115.625,0.0,2022-08-08
39.0,-115.0,0.01,2022-08-08
39.0,-114.375,0.09,2022-08-08
39.5,-119.375,0.6,2022-08-08
39.5,-118.75,0.86,2022-08-08
39.5,-118.125,2.62,2022-08-08
39.5,-117.5,2.93,2022-08-08
39.5,-116.875,1.4,2022-08-08
39.5,-116.25,0.18,2022-08-08
39.5,-115.625,0.08,2022-08-08
39.5,-115.0,0.08,2022-08-08
39.5,-114.375,0.17,2022-08-08
40.0,-119.375,0.3,2022-08-08
40.0,-118.75,0.28,2022-08-08
40.0,-118.125,1.06,2022-08-08
40.0,-117.5,2.18,2022-08-08
40.0,-116.875,0.93,2022-08-08
40.0,-116.25,0.13,2022-08-08
40.0,-115.625,0.1,2022-08-08
40.0,-115.0,0.06,2022-08-08
40.0,-114.375,0.1,2022-08-08
40.5,-119.375,0.37,2022-08-08
40.5,-118.75,0.3,2022-08-08
40.5,-118.125,0.51,2022-08-08
40.5,-117.5,1.35,2022-08-08
40.5,-116.875,1.25,2022-08-08
40.5,-116.25,0.26,2022-08-08
40.5,-115.625,0.11,2022-08-08
40.5,-115.0,0.15,2022-08-08
40.5,-114.375,0.08,2022-08-08
41.0,-119.375,0.74,2022-08-08
41.0,-118.75,0.18,2022-08-08
41.0,-118.125,0.11,2022-08-08
41.0,-117.5,0.59,2022-08-08
41.0,-116.875,1.38,2022-08-08
41.0,-116.25,0.46,2022-08-08
41.0,-115.625,0.11,2022-08-08
41.0,-115.0,0.1,2022-08-08
41.0,-114.375,0.03,2022-08-08
41.5,-119.375,0.17,2022-08-08
41.5,-118.75,0.03,2022-08-08
41.5,-118.125,0.0,2022-08-08
41.5,-117.5,0.11,2022-08-08
41.5,-116.875,0.28,2022-08-08
41.5,-116.25,0.18,2022-08-08
41.5,-115.625,0.06,2022-08-08
41.5,-115.0,0.04,2022-08-08
41.5,-114.375,0.01,2022-08-08
42.0,-119.375,0.08,2022-08-08
42.0,-118.75,0.04,2022-08-08
42.0,-118.125,0.01,2022-08-08
42.0,-117.5,0.03,2022-08-08
42.0,-116.875,0.07,2022-08-08
42.0,-116.25,0.05,2022-08-08
42.0,-115.625,0.03,2022-08-08
42.0,-115.0,0.01,2022-08-08
42.0,-114.375,0.0,2022-08-08
32.5,-124.375,0.05,2022-08-08
32.5,-123.75,0.02,2022-08-08
32.5,-123.125,0.0,2022-08-08
32.5,-122.5,0.0,2022-08-08
32.5,-121.875,0.0,2022-08-08
32.5,-121.25,0.0,2022-08-08
32.5,-120.625,0.0,2022-08-08
32.5,-120.0,0.0,2022-08-08
33.0,-124.375,0.06,2022-08-08
33.0,-123.75,0.04,2022-08-08
33.0,-123.125,0.01,2022-08-08
33.0,-122.5,0.0,2022-08-08
33.0,-121.875,0.0,2022-08-08
33.0,-121.25,0.0,2022-08-08
33.0,-120.625,0.0,2022-08-08
33.0,-120.0,0.0,2022-08-08
33.5,-124.375,0.08,2022-08-08
33.5,-123.75,0.05,2022-08-08
33.5,-123.125,0.02,2022-08-08
33.5,-122.5,0.0,2022-08-08
33.5,-121.875,0.0,2022-08-08
33.5,-121.25,0.0,2022-08-08
33.5,-120.625,0.0,2022-08-08
33.5,-120.0,0.0,2022-08-08
34.0,-124.375,0.09,2022-08-08
34.0,-123.75,0.04,2022-08-08
34.0,-123.125,0.01,2022-08-08
34.0,-122.5,0.0,2022-08-08
34.0,-121.875,0.0,2022-08-08
34.0,-121.25,0.0,2022-08-08
34.0,-120.625,0.0,2022-08-08
34.0,-120.0,0.0,2022-08-08
34.5,-124.375,0.09,2022-08-08
34.5,-123.75,0.02,2022-08-08
34.5,-123.125,0.01,2022-08-08
34.5,-122.5,0.0,2022-08-08
34.5,-121.875,0.0,2022-08-08
34.5,-121.25,0.0,2022-08-08
34.5,-120.625,0.0,2022-08-08
34.5,-120.0,0.0,2022-08-08
35.0,-124.375,0.05,2022-08-08
35.0,-123.75,0.01,2022-08-08
35.0,-123.125,0.0,2022-08-08
35.0,-122.5,0.0,2022-08-08
35.0,-121.875,0.0,2022-08-08
35.0,-121.25,0.0,2022-08-08
35.0,-120.625,0.0,2022-08-08
35.0,-120.0,0.0,2022-08-08
35.5,-124.375,0.01,2022-08-08
35.5,-123.75,0.0,2022-08-08
35.5,-123.125,0.0,2022-08-08
35.5,-122.5,0.0,2022-08-08
35.5,-121.875,0.0,2022-08-08
35.5,-121.25,0.0,2022-08-08
35.5,-120.625,0.0,2022-08-08
35.5,-120.0,0.0,2022-08-08
36.0,-124.375,0.0,2022-08-08
36.0,-123.75,0.0,2022-08-08
36.0,-123.125,0.0,2022-08-08
36.0,-122.5,0.0,2022-08-08
36.0,-121.875,0.0,2022-08-08
36.0,-121.25,0.0,2022-08-08
36.0,-120.625,0.0,2022-08-08
36.0,-120.0,0.0,2022-08-08
36.5,-124.375,0.0,2022-08-08
36.5,-123.75,0.0,2022-08-08
36.5,-123.125,0.0,2022-08-08
36.5,-122.5,0.0,2022-08-08
36.5,-121.875,0.0,2022-08-08
36.5,-121.25,0.0,2022-08-08
36.5,-120.625,0.0,2022-08-08
36.5,-120.0,0.0,2022-08-08
37.0,-124.375,0.0,2022-08-08
37.0,-123.75,0.0,2022-08-08
37.0,-123.125,0.01,2022-08-08
37.0,-122.5,0.01,2022-08-08
37.0,-121.875,0.0,2022-08-08
37.0,-121.25,0.0,2022-08-08
37.0,-120.625,0.0,2022-08-08
37.0,-120.0,0.01,2022-08-08
37.5,-124.375,0.0,2022-08-08
37.5,-123.75,0.01,2022-08-08
37.5,-123.125,0.01,2022-08-08
37.5,-122.5,0.01,2022-08-08
37.5,-121.875,0.0,2022-08-08
37.5,-121.25,0.0,2022-08-08
37.5,-120.625,0.0,2022-08-08
37.5,-120.0,0.05,2022-08-08
38.0,-124.375,0.0,2022-08-08
38.0,-123.75,0.0,2022-08-08
38.0,-123.125,0.0,2022-08-08
38.0,-122.5,0.0,2022-08-08
38.0,-121.875,0.0,2022-08-08
38.0,-121.25,0.0,2022-08-08
38.0,-120.625,0.04,2022-08-08
38.0,-120.0,0.24,2022-08-08
38.5,-124.375,0.0,2022-08-08
38.5,-123.75,0.0,2022-08-08
38.5,-123.125,0.0,2022-08-08
38.5,-122.5,0.0,2022-08-08
38.5,-121.875,0.0,2022-08-08
38.5,-121.25,0.0,2022-08-08
38.5,-120.625,0.16,2022-08-08
38.5,-120.0,0.7,2022-08-08
39.0,-124.375,0.0,2022-08-08
39.0,-123.75,0.0,2022-08-08
39.0,-123.125,0.0,2022-08-08
39.0,-122.5,0.0,2022-08-08
39.0,-121.875,0.0,2022-08-08
39.0,-121.25,0.01,2022-08-08
39.0,-120.625,0.26,2022-08-08
39.0,-120.0,0.85,2022-08-08
39.5,-124.375,0.0,2022-08-08
39.5,-123.75,0.0,2022-08-08
39.5,-123.125,0.0,2022-08-08
39.5,-122.5,0.0,2022-08-08
39.5,-121.875,0.0,2022-08-08
39.5,-121.25,0.02,2022-08-08
39.5,-120.625,0.27,2022-08-08
39.5,-120.0,0.73,2022-08-08
40.0,-124.375,0.0,2022-08-08
40.0,-123.75,0.0,2022-08-08
40.0,-123.125,0.0,2022-08-08
40.0,-122.5,0.0,2022-08-08
40.0,-121.875,0.0,2022-08-08
40.0,-121.25,0.1,2022-08-08
40.0,-120.625,0.51,2022-08-08
40.0,-120.0,0.88,2022-08-08
40.5,-124.375,0.0,2022-08-08
40.5,-123.75,0.0,2022-08-08
40.5,-123.125,0.0,2022-08-08
40.5,-122.5,0.01,2022-08-08
40.5,-121.875,0.02,2022-08-08
40.5,-121.25,0.38,2022-08-08
40.5,-120.625,0.8,2022-08-08
40.5,-120.0,1.09,2022-08-08
41.0,-124.375,0.0,2022-08-08
41.0,-123.75,0.0,2022-08-08
41.0,-123.125,0.0,2022-08-08
41.0,-122.5,0.06,2022-08-08
41.0,-121.875,0.03,2022-08-08
41.0,-121.25,0.51,2022-08-08
41.0,-120.625,0.76,2022-08-08
41.0,-120.0,0.93,2022-08-08
41.5,-124.375,0.0,2022-08-08
41.5,-123.75,0.0,2022-08-08
41.5,-123.125,0.0,2022-08-08
41.5,-122.5,0.11,2022-08-08
41.5,-121.875,0.05,2022-08-08
41.5,-121.25,0.18,2022-08-08
41.5,-120.625,0.39,2022-08-08
41.5,-120.0,0.53,2022-08-08
42.0,-124.375,0.0,2022-08-08
42.0,-123.75,0.0,2022-08-08
42.0,-123.125,0.0,2022-08-08
42.0,-122.5,0.18,2022-08-08
42.0,-121.875,0.16,2022-08-08
42.0,-121.25,0.26,2022-08-08
42.0,-120.625,0.08,2022-08-08
42.0,-120.0,0.16,2022-08-08
32.5,-119.375,0.0,2022-08-09
32.5,-118.75,0.0,2022-08-09
32.5,-118.125,0.0,2022-08-09
32.5,-117.5,0.01,2022-08-09
32.5,-116.875,0.24,2022-08-09
32.5,-116.25,0.5,2022-08-09
32.5,-115.625,0.21,2022-08-09
32.5,-115.0,0.22,2022-08-09
32.5,-114.375,0.06,2022-08-09
33.0,-119.375,0.0,2022-08-09
33.0,-118.75,0.0,2022-08-09
33.0,-118.125,0.0,2022-08-09
33.0,-117.5,0.08,2022-08-09
33.0,-116.875,0.44,2022-08-09
33.0,-116.25,1.35,2022-08-09
33.0,-115.625,0.95,2022-08-09
33.0,-115.0,1.14,2022-08-09
33.0,-114.375,0.5,2022-08-09
33.5,-119.375,0.0,2022-08-09
33.5,-118.75,0.0,2022-08-09
33.5,-118.125,0.0,2022-08-09
33.5,-117.5,0.05,2022-08-09
33.5,-116.875,0.25,2022-08-09
33.5,-116.25,2.0,2022-08-09
33.5,-115.625,3.61,2022-08-09
33.5,-115.0,3.99,2022-08-09
33.5,-114.375,1.84,2022-08-09
34.0,-119.375,0.0,2022-08-09
34.0,-118.75,0.0,2022-08-09
34.0,-118.125,0.0,2022-08-09
34.0,-117.5,0.03,2022-08-09
34.0,-116.875,0.22,2022-08-09
34.0,-116.25,1.91,2022-08-09
34.0,-115.625,6.72,2022-08-09
34.0,-115.0,5.1,2022-08-09
34.0,-114.375,1.93,2022-08-09
34.5,-119.375,0.0,2022-08-09
34.5,-118.75,0.0,2022-08-09
34.5,-118.125,0.0,2022-08-09
34.5,-117.5,0.02,2022-08-09
34.5,-116.875,0.41,2022-08-09
34.5,-116.25,1.62,2022-08-09
34.5,-115.625,5.54,2022-08-09
34.5,-115.0,4.21,2022-08-09
34.5,-114.375,1.21,2022-08-09
35.0,-119.375,0.0,2022-08-09
35.0,-118.75,0.0,2022-08-09
35.0,-118.125,0.0,2022-08-09
35.0,-117.5,0.01,2022-08-09
35.0,-116.875,0.67,2022-08-09
35.0,-116.25,5.05,2022-08-09
35.0,-115.625,7.15,2022-08-09
35.0,-115.0,3.61,2022-08-09
35.0,-114.375,0.94,2022-08-09
35.5,-119.375,0.0,2022-08-09
35.5,-118.75,0.0,2022-08-09
35.5,-118.125,0.0,2022-08-09
35.5,-117.5,0.0,2022-08-09
35.5,-116.875,0.55,2022-08-09
35.5,-116.25,3.82,2022-08-09
35.5,-115.625,2.77,2022-08-09
35.5,-115.0,2.75,2022-08-09
35.5,-114.375,0.8,2022-08-09
36.0,-119.375,0.0,2022-08-09
36.0,-118.75,0.0,2022-08-09
36.0,-118.125,0.0,2022-08-09
36.0,-117.5,0.0,2022-08-09
36.0,-116.875,0.46,2022-08-09
36.0,-116.25,2.62,2022-08-09
36.0,-115.625,1.82,2022-08-09
36.0,-115.0,1.3,2022-08-09
36.0,-114.375,0.64,2022-08-09
36.5,-119.375,0.0,2022-08-09
36.5,-118.75,0.0,2022-08-09
36.5,-118.125,0.01,2022-08-09
36.5,-117.5,0.02,2022-08-09
36.5,-116.875,0.33,2022-08-09
36.5,-116.25,1.55,2022-08-09
36.5,-115.625,1.3,2022-08-09
36.5,-115.0,2.28,2022-08-09
36.5,-114.375,0.34,2022-08-09
37.0,-119.375,0.01,2022-08-09
37.0,-118.75,0.01,2022-08-09
37.0,-118.125,0.04,2022-08-09
37.0,-117.5,0.13,2022-08-09
37.0,-116.875,0.3,2022-08-09
37.0,-116.25,0.53,2022-08-09
37.0,-115.625,0.87,2022-08-09
37.0,-115.0,0.22,2022-08-09
37.0,-114.375,0.24,2022-08-09
37.5,-119.375,0.04,2022-08-09
37.5,-118.75,0.04,2022-08-09
37.5,-118.125,0.29,2022-08-09
37.5,-117.5,0.84,2022-08-09
37.5,-116.875,1.01,2022-08-09
37.5,-116.25,0.76,2022-08-09
37.5,-115.625,0.81,2022-08-09
37.5,-115.0,0.75,2022-08-09
37.5,-114.375,0.82,2022-08-09
38.0,-119.375,0.09,2022-08-09
38.0,-118.75,0.26,2022-08-09
38.0,-118.125,1.12,2022-08-09
38.0,-117.5,2.68,2022-08-09
38.0,-116.875,2.67,2022-08-09
38.0,-116.25,2.46,2022-08-09
38.0,-115.625,2.31,2022-08-09
38.0,-115.0,2.91,2022-08-09
38.0,-114.375,1.93,2022-08-09
38.5,-119.375,0.91,2022-08-09
38.5,-118.75,1.1,2022-08-09
38.5,-118.125,2.48,2022-08-09
38.5,-117.5,5.94,2022-08-09
38.5,-116.875,5.57,2022-08-09
38.5,-116.25,4.98,2022-08-09
38.5,-115.625,5.91,2022-08-09
38.5,-115.0,4.88,2022-08-09
38.5,-114.375,2.47,2022-08-09
39.0,-119.375,1.05,2022-08-09
39.0,-118.75,1.25,2022-08-09
39.0,-118.125,3.57,2022-08-09
39.0,-117.5,9.31,2022-08-09
39.0,-116.875,8.16,2022-08-09
39.0,-116.25,7.25,2022-08-09
39.0,-115.625,8.22,2022-08-09
39.0,-115.0,4.74,2022-08-09
39.0,-114.375,1.92,2022-08-09
39.5,-119.375,1.1,2022-08-09
39.5,-118.75,1.46,2022-08-09
39.5,-118.125,3.33,2022-08-09
39.5,-117.5,9.67,2022-08-09
39.5,-116.875,8.91,2022-08-09
39.5,-116.25,5.32,2022-08-09
39.5,-115.625,2.52,2022-08-09
39.5,-115.0,2.27,2022-08-09
39.5,-114.375,0.8,2022-08-09
40.0,-119.375,1.07,2022-08-09
40.0,-118.75,1.03,2022-08-09
40.0,-118.125,2.27,2022-08-09
40.0,-117.5,7.67,2022-08-09
40.0,-116.875,8.29,2022-08-09
40.0,-116.25,3.56,2022-08-09
40.0,-115.625,1.18,2022-08-09
40.0,-115.0,1.16,2022-08-09
40.0,-114.375,0.09,2022-08-09
40.5,-119.375,0.93,2022-08-09
40.5,-118.75,0.9,2022-08-09
40.5,-118.125,1.96,2022-08-09
40.5,-117.5,5.78,2022-08-09
40.5,-116.875,7.67,2022-08-09
40.5,-116.25,3.2,2022-08-09
40.5,-115.625,0.43,2022-08-09
40.5,-115.0,0.16,2022-08-09
40.5,-114.375,0.01,2022-08-09
41.0,-119.375,0.71,2022-08-09
41.0,-118.75,0.8,2022-08-09
41.0,-118.125,2.19,2022-08-09
41.0,-117.5,5.09,2022-08-09
41.0,-116.875,5.87,2022-08-09
41.0,-116.25,2.87,2022-08-09
41.0,-115.625,0.22,2022-08-09
41.0,-115.0,0.11,2022-08-09
41.0,-114.375,0.02,2022-08-09
41.5,-119.375,0.69,2022-08-09
41.5,-118.75,0.68,2022-08-09
41.5,-118.125,2.68,2022-08-09
41.5,-117.5,4.52,2022-08-09
41.5,-116.875,3.53,2022-08-09
41.5,-116.25,1.67,2022-08-09
41.5,-115.625,0.21,2022-08-09
41.5,-115.0,0.13,2022-08-09
41.5,-114.375,0.01,2022-08-09
42.0,-119.375,0.8,2022-08-09
42.0,-118.75,0.82,2022-08-09
42.0,-118.125,2.77,2022-08-09
42.0,-117.5,3.64,2022-08-09
42.0,-116.875,2.67,2022-08-09
42.0,-116.25,1.02,2022-08-09
42.0,-115.625,0.36,2022-08-09
42.0,-115.0,0.1,2022-08-09
42.0,-114.375,0.01,2022-08-09
32.5,-124.375,0.0,2022-08-09
32.5,-123.75,0.0,2022-08-09
32.5,-123.125,0.05,2022-08-09
32.5,-122.5,0.13,2022-08-09
32.5,-121.875,0.12,2022-08-09
32.5,-121.25,0.06,2022-08-09
32.5,-120.625,0.0,2022-08-09
32.5,-120.0,0.0,2022-08-09
33.0,-124.375,0.0,2022-08-09
33.0,-123.75,0.0,2022-08-09
33.0,-123.125,0.0,2022-08-09
33.0,-122.5,0.01,2022-08-09
33.0,-121.875,0.03,2022-08-09
33.0,-121.25,0.01,2022-08-09
33.0,-120.625,0.0,2022-08-09
33.0,-120.0,0.0,2022-08-09
33.5,-124.375,0.0,2022-08-09
33.5,-123.75,0.0,2022-08-09
33.5,-123.125,0.0,2022-08-09
33.5,-122.5,0.0,2022-08-09
33.5,-121.875,0.0,2022-08-09
33.5,-121.25,0.0,2022-08-09
33.5,-120.625,0.0,2022-08-09
33.5,-120.0,0.0,2022-08-09
34.0,-124.375,0.0,2022-08-09
34.0,-123.75,0.0,2022-08-09
