LAT,LON,PRECTOTCORR,PS,RH2M,T2M,WS10M,DATE
42.0,-122.5,0.26,87.83,49.33,11.4,2.47,2023-09-24
42.0,-121.875,0.32,85.92,47.6,11.01,3.46,2023-09-24
42.0,-121.25,0.19,85.73,42.55,11.9,3.8,2023-09-24
42.0,-120.625,0.07,83.82,42.97,11.13,3.55,2023-09-24
42.0,-120.0,0.0,83.09,42.47,11.65,3.81,2023-09-24
32.5,-124.375,0.04,101.89,73.29,19.44,4.21,2023-09-25
32.5,-123.75,0.02,101.91,72.79,19.02,4.23,2023-09-25
32.5,-123.125,0.0,101.92,73.4,18.7,4.63,2023-09-25
32.5,-122.5,0.0,101.91,76.25,18.39,5.17,2023-09-25
32.5,-121.875,0.0,101.89,79.27,18.27,5.97,2023-09-25
32.5,-121.25,0.0,101.85,81.25,18.27,6.73,2023-09-25
32.5,-120.625,0.0,101.81,82.47,18.38,7.42,2023-09-25
32.5,-120.0,0.0,101.77,83.88,18.49,7.87,2023-09-25
33.0,-124.375,0.08,101.87,72.91,19.5,4.61,2023-09-25
33.0,-123.75,0.04,101.89,73.63,18.94,4.42,2023-09-25
33.0,-123.125,0.01,101.9,74.19,18.59,4.71,2023-09-25
33.0,-122.5,0.0,101.89,76.03,18.36,5.29,2023-09-25
33.0,-121.875,0.0,101.87,78.77,18.18,5.99,2023-09-25
33.0,-121.25,0.0,101.84,80.94,18.15,6.73,2023-09-25
33.0,-120.625,0.0,101.8,82.88,18.11,7.44,2023-09-25
33.0,-120.0,0.0,101.75,84.97,18.12,8.01,2023-09-25
33.5,-124.375,0.1,101.84,73.95,19.52,5.09,2023-09-25
33.5,-123.75,0.05,101.86,74.25,18.98,4.68,2023-09-25
33.5,-123.125,0.02,101.87,74.83,18.61,4.75,2023-09-25
33.5,-122.5,0.0,101.87,75.64,18.33,5.21,2023-09-25
33.5,-121.875,0.0,101.86,78.25,18.06,5.81,2023-09-25
33.5,-121.25,0.0,101.82,80.98,17.97,6.58,2023-09-25
33.5,-120.625,0.0,101.76,83.77,17.79,7.49,2023-09-25
33.5,-120.0,0.0,101.69,85.17,17.84,8.33,2023-09-25
34.0,-124.375,0.09,101.81,75.28,19.35,5.21,2023-09-25
34.0,-123.75,0.05,101.83,74.71,19.02,4.87,2023-09-25
34.0,-123.125,0.02,101.84,74.81,18.67,4.73,2023-09-25
34.0,-122.5,0.0,101.84,75.54,18.34,5.01,2023-09-25
34.0,-121.875,0.0,101.83,78.04,17.99,5.56,2023-09-25
34.0,-121.25,0.0,101.81,81.45,17.78,6.29,2023-09-25
34.0,-120.625,0.0,101.65,84.29,17.53,7.3,2023-09-25
34.0,-120.0,0.0,101.14,81.94,17.95,7.31,2023-09-25
34.5,-124.375,0.08,101.77,76.79,19.3,5.45,2023-09-25
34.5,-123.75,0.05,101.79,75.38,19.07,5.0,2023-09-25
34.5,-123.125,0.03,101.81,75.11,18.69,4.62,2023-09-25
34.5,-122.5,0.01,101.83,75.7,18.3,4.7,2023-09-25
34.5,-121.875,0.01,101.82,78.2,17.91,5.0,2023-09-25
34.5,-121.25,0.0,101.79,81.59,17.58,5.71,2023-09-25
34.5,-120.625,0.0,100.92,82.29,17.09,6.04,2023-09-25
34.5,-120.0,0.0,98.03,71.05,17.72,4.33,2023-09-25
35.0,-124.375,0.15,101.73,78.08,19.28,5.73,2023-09-25
35.0,-123.75,0.1,101.76,76.69,19.03,5.09,2023-09-25
35.0,-123.125,0.05,101.78,76.12,18.63,4.42,2023-09-25
35.0,-122.5,0.01,101.8,76.84,18.17,4.12,2023-09-25
35.0,-121.875,0.02,101.78,79.3,17.73,4.41,2023-09-25
35.0,-121.25,0.0,101.67,82.96,17.16,4.86,2023-09-25
35.0,-120.625,0.0,99.51,79.8,16.58,3.91,2023-09-25
35.0,-120.0,0.0,94.52,58.76,17.83,2.47,2023-09-25
35.5,-124.375,0.21,101.68,80.79,19.03,5.85,2023-09-25
35.5,-123.75,0.19,101.73,79.56,18.71,4.98,2023-09-25
35.5,-123.125,0.08,101.76,78.8,18.37,4.15,2023-09-25
35.5,-122.5,0.02,101.78,78.76,17.93,3.46,2023-09-25
35.5,-121.875,0.02,101.72,81.42,17.38,4.03,2023-09-25
35.5,-121.25,0.0,100.76,83.36,16.63,3.85,2023-09-25
35.5,-120.625,0.0,97.87,74.62,16.42,3.5,2023-09-25
35.5,-120.0,0.0,97.07,60.36,18.94,3.8,2023-09-25
36.0,-124.375,0.24,101.64,84.05,18.68,6.0,2023-09-25
36.0,-123.75,0.18,101.69,82.89,18.29,4.98,2023-09-25
36.0,-123.125,0.06,101.74,81.56,18.08,4.18,2023-09-25
36.0,-122.5,0.02,101.75,80.37,17.69,3.24,2023-09-25
36.0,-121.875,0.02,100.67,82.45,16.65,3.46,2023-09-25
36.0,-121.25,0.0,97.28,73.95,16.3,2.74,2023-09-25
36.0,-120.625,0.0,96.78,61.89,17.7,3.05,2023-09-25
36.0,-120.0,0.0,98.97,51.76,21.05,3.38,2023-09-25
36.5,-124.375,0.32,101.6,86.86,18.27,6.46,2023-09-25
36.5,-123.75,0.21,101.65,85.95,17.83,5.28,2023-09-25
36.5,-123.125,0.1,101.7,84.07,17.68,4.47,2023-09-25
36.5,-122.5,0.03,101.74,82.95,17.47,3.72,2023-09-25
36.5,-121.875,0.03,100.34,81.77,16.41,3.0,2023-09-25
36.5,-121.25,0.0,96.13,67.85,17.12,2.84,2023-09-25
36.5,-120.625,0.0,96.66,54.24,19.69,2.28,2023-09-25
36.5,-120.0,0.0,99.89,46.46,22.28,2.1,2023-09-25
37.0,-124.375,0.38,101.55,89.24,17.98,7.29,2023-09-25
37.0,-123.75,0.24,101.61,88.59,17.5,6.08,2023-09-25
37.0,-123.125,0.15,101.67,86.21,17.34,5.1,2023-09-25
37.0,-122.5,0.08,101.16,80.88,17.25,4.21,2023-09-25
37.0,-121.875,0.02,99.23,78.18,15.62,2.61,2023-09-25
37.0,-121.25,0.0,97.78,67.09,17.77,3.27,2023-09-25
37.0,-120.625,0.0,99.59,54.73,20.77,3.05,2023-09-25
37.0,-120.0,0.0,99.26,40.45,22.45,1.6,2023-09-25
37.5,-124.375,0.95,101.5,91.46,17.43,7.74,2023-09-25
37.5,-123.75,0.31,101.58,90.88,17.16,6.62,2023-09-25
37.5,-123.125,0.21,101.6,88.74,16.93,5.35,2023-09-25
37.5,-122.5,0.05,100.89,79.59,17.22,4.63,2023-09-25
37.5,-121.875,0.03,98.92,74.08,16.1,3.6,2023-09-25
37.5,-121.25,0.0,98.64,62.41,18.74,3.13,2023-09-25
37.5,-120.625,0.0,99.6,46.16,21.33,2.75,2023-09-25
37.5,-120.0,0.0,92.7,34.3,18.78,1.75,2023-09-25
38.0,-124.375,1.58,101.45,93.42,16.55,8.33,2023-09-25
38.0,-123.75,0.58,101.54,93.42,16.04,6.52,2023-09-25
38.0,-123.125,0.35,101.31,88.9,16.4,4.89,2023-09-25
38.0,-122.5,0.1,100.62,83.86,16.52,3.95,2023-09-25
38.0,-121.875,0.21,100.4,74.87,17.06,3.99,2023-09-25
38.0,-121.25,0.0,100.46,63.55,19.36,2.97,2023-09-25
38.0,-120.625,0.0,96.16,44.53,19.4,1.78,2023-09-25
38.0,-120.0,0.0,85.01,35.09,13.63,2.46,2023-09-25
38.5,-124.375,3.06,101.4,94.23,16.41,9.22,2023-09-25
38.5,-123.75,1.46,101.1,92.69,15.73,6.83,2023-09-25
38.5,-123.125,0.71,99.57,86.45,15.65,3.96,2023-09-25
38.5,-122.5,0.19,98.49,78.05,16.15,3.77,2023-09-25
38.5,-121.875,0.22,100.75,70.81,17.85,4.02,2023-09-25
38.5,-121.25,0.0,100.12,61.59,19.16,2.84,2023-09-25
38.5,-120.625,0.0,91.64,47.11,16.27,2.29,2023-09-25
38.5,-120.0,0.0,80.7,42.16,10.07,3.17,2023-09-25
39.0,-124.375,5.67,101.33,95.36,15.74,9.52,2023-09-25
39.0,-123.75,3.23,99.78,91.62,14.93,5.88,2023-09-25
39.0,-123.125,1.17,95.87,82.5,14.54,2.53,2023-09-25
39.0,-122.5,0.27,96.72,70.53,16.47,4.65,2023-09-25
39.0,-121.875,0.17,100.86,65.0,18.86,4.18,2023-09-25
39.0,-121.25,0.01,98.13,61.28,17.65,3.01,2023-09-25
39.0,-120.625,0.0,87.75,52.36,13.21,2.77,2023-09-25
39.0,-120.0,0.0,81.01,42.66,11.09,4.24,2023-09-25
39.5,-124.375,10.63,101.16,95.67,15.1,9.55,2023-09-25
39.5,-123.75,6.88,98.57,90.05,14.41,4.87,2023-09-25
39.5,-123.125,1.67,91.87,77.04,12.98,2.25,2023-09-25
39.5,-122.5,0.24,96.65,60.85,17.4,4.48,2023-09-25
39.5,-121.875,0.11,100.24,56.13,19.77,5.63,2023-09-25
39.5,-121.25,0.02,93.37,57.02,15.46,3.3,2023-09-25
39.5,-120.625,0.0,84.37,53.6,11.17,2.9,2023-09-25
39.5,-120.0,0.0,82.35,40.94,12.49,4.16,2023-09-25
40.0,-124.375,19.7,100.5,95.57,14.31,9.52,2023-09-25
40.0,-123.75,12.45,96.02,91.07,13.36,4.01,2023-09-25
40.0,-123.125,3.22,89.66,73.06,12.08,2.39,2023-09-25
40.0,-122.5,0.25,96.56,54.52,17.52,4.33,2023-09-25
40.0,-121.875,0.17,96.14,51.75,18.04,7.77,2023-09-25
40.0,-121.25,0.01,86.6,56.94,11.63,2.97,2023-09-25
40.0,-120.625,0.0,83.85,52.22,10.93,3.14,2023-09-25
40.0,-120.0,0.0,84.46,37.35,14.19,3.84,2023-09-25
40.5,-124.375,26.58,99.58,92.22,14.33,10.25,2023-09-25
40.5,-123.75,18.71,93.66,87.5,12.83,3.67,2023-09-25
40.5,-123.125,5.92,89.82,68.27,12.51,2.27,2023-09-25
40.5,-122.5,0.46,95.92,50.12,17.37,3.67,2023-09-25
40.5,-121.875,0.25,91.85,48.34,16.14,5.62,2023-09-25
40.5,-121.25,0.0,82.93,46.48,11.12,3.73,2023-09-25
40.5,-120.625,0.0,83.81,47.55,11.51,3.86,2023-09-25
40.5,-120.0,0.0,85.5,33.1,15.12,4.25,2023-09-25
41.0,-124.375,33.21,100.27,89.68,14.28,9.93,2023-09-25
41.0,-123.75,29.27,93.89,77.16,13.79,3.75,2023-09-25
41.0,-123.125,10.55,87.64,68.01,11.03,2.7,2023-09-25
41.0,-122.5,1.31,89.44,64.13,11.62,2.76,2023-09-25
41.0,-121.875,2.03,89.6,53.68,13.82,3.66,2023-09-25
41.0,-121.25,0.01,85.89,40.0,13.33,5.0,2023-09-25
41.0,-120.625,0.0,82.92,46.26,11.24,5.27,2023-09-25
41.0,-120.0,0.0,82.62,40.33,11.96,5.41,2023-09-25
41.5,-124.375,40.9,100.07,89.56,13.96,9.97,2023-09-25
41.5,-123.75,41.79,93.14,75.64,13.52,3.85,2023-09-25
41.5,-123.125,17.59,87.67,62.25,11.71,3.17,2023-09-25
41.5,-122.5,2.51,86.46,64.06,10.59,4.41,2023-09-25
41.5,-121.875,1.77,84.88,59.48,10.22,4.56,2023-09-25
41.5,-121.25,0.11,85.4,43.99,12.31,5.0,2023-09-25
41.5,-120.625,0.01,84.14,43.75,12.09,5.7,2023-09-25
41.5,-120.0,0.0,82.63,44.27,11.53,5.91,2023-09-25
42.0,-124.375,47.27,99.12,89.49,13.47,8.14,2023-09-25
42.0,-123.75,45.1,92.72,74.85,13.43,3.9,2023-09-25
42.0,-123.125,21.06,88.66,59.74,12.78,3.37,2023-09-25
42.0,-122.5,3.66,87.59,59.16,12.1,3.66,2023-09-25
42.0,-121.875,2.26,85.73,58.12,11.07,5.61,2023-09-25
42.0,-121.25,0.28,85.55,47.53,12.23,5.84,2023-09-25
42.0,-120.625,0.01,83.69,43.91,11.55,5.36,2023-09-25
42.0,-120.0,0.0,83.0,43.16,11.73,6.2,2023-09-25
32.5,-124.375,0.15,102.12,84.7,20.01,4.68,2023-09-26
32.5,-123.75,0.13,102.1,84.49,19.84,5.26,2023-09-26
32.5,-123.125,0.15,102.08,83.62,19.65,6.15,2023-09-26
32.5,-122.5,0.21,102.05,83.95,19.47,7.19,2023-09-26
32.5,-121.875,0.22,102.01,84.65,19.31,8.17,2023-09-26
32.5,-121.25,0.15,101.95,85.49,19.15,8.87,2023-09-26
32.5,-120.625,0.1,101.89,86.22,19.05,9.39,2023-09-26
32.5,-120.0,0.1,101.82,87.21,19.02,9.81,2023-09-26
33.0,-124.375,0.26,102.1,84.27,20.09,4.96,2023-09-26
33.0,-123.75,0.17,102.09,85.72,19.7,5.34,2023-09-26
33.0,-123.125,0.1,102.07,85.79,19.46,6.15,2023-09-26
33.0,-122.5,0.04,102.03,85.06,19.37,7.24,2023-09-26
33.0,-121.875,0.04,101.99,85.54,19.18,8.17,2023-09-26
33.0,-121.25,0.03,101.93,86.32,19.02,8.88,2023-09-26
33.0,-120.625,0.01,101.86,87.79,18.8,9.33,2023-09-26
33.0,-120.0,0.01,101.79,89.41,18.68,9.85,2023-09-26
33.5,-124.375,0.3,102.09,86.08,19.95,5.17,2023-09-26
33.5,-123.75,0.18,102.07,87.64,19.53,5.46,2023-09-26
33.5,-123.125,0.09,102.05,87.82,19.35,6.14,2023-09-26
33.5,-122.5,0.01,102.02,86.46,19.21,7.05,2023-09-26
33.5,-121.875,0.01,101.98,86.58,18.95,7.83,2023-09-26
33.5,-121.25,0.0,101.91,87.62,18.8,8.57,2023-09-26
33.5,-120.625,0.0,101.82,89.39,18.5,9.18,2023-09-26
33.5,-120.0,0.0,101.72,89.92,18.41,9.67,2023-09-26
34.0,-124.375,0.38,102.07,89.85,19.48,5.25,2023-09-26
34.0,-123.75,0.15,102.06,89.77,19.32,5.55,2023-09-26
34.0,-123.125,0.09,102.04,89.49,19.17,6.02,2023-09-26
34.0,-122.5,0.02,102.0,88.05,19.02,6.74,2023-09-26
34.0,-121.875,0.0,101.95,87.61,18.84,7.43,2023-09-26
34.0,-121.25,0.0,101.9,89.66,18.58,7.93,2023-09-26
34.0,-120.625,0.01,101.71,89.58,18.26,8.64,2023-09-26
34.0,-120.0,0.01,101.16,81.94,18.89,8.03,2023-09-26
34.5,-124.375,0.29,102.05,92.05,19.3,5.46,2023-09-26
34.5,-123.75,0.17,102.04,91.46,19.21,5.56,2023-09-26
34.5,-123.125,0.11,102.02,91.56,18.98,5.72,2023-09-26
34.5,-122.5,0.02,102.0,90.48,18.84,6.22,2023-09-26
34.5,-121.875,0.04,101.95,89.7,18.74,6.68,2023-09-26
34.5,-121.25,0.0,101.89,91.69,18.32,6.9,2023-09-26
34.5,-120.625,0.0,101.0,84.43,18.12,6.82,2023-09-26
34.5,-120.0,0.0,98.08,67.51,18.76,5.48,2023-09-26
35.0,-124.375,0.38,102.03,93.08,19.1,5.45,2023-09-26
35.0,-123.75,0.29,102.02,93.16,18.98,5.42,2023-09-26
35.0,-123.125,0.19,102.01,93.0,18.77,5.35,2023-09-26
35.0,-122.5,0.04,101.98,92.62,18.54,5.54,2023-09-26
35.0,-121.875,0.05,101.93,92.89,18.38,5.95,2023-09-26
35.0,-121.25,0.0,101.78,92.59,17.93,5.62,2023-09-26
35.0,-120.625,0.0,99.6,79.0,17.88,4.39,2023-09-26
35.0,-120.0,0.0,94.67,63.12,17.77,3.97,2023-09-26
35.5,-124.375,0.49,102.01,94.05,18.81,5.35,2023-09-26
35.5,-123.75,0.42,102.0,94.82,18.5,5.16,2023-09-26
35.5,-123.125,0.27,101.99,94.35,18.4,4.98,2023-09-26
35.5,-122.5,0.06,101.97,93.36,18.26,4.86,2023-09-26
35.5,-121.875,0.04,101.88,93.3,18.07,5.01,2023-09-26
35.5,-121.25,0.0,100.88,87.18,17.76,3.96,2023-09-26
35.5,-120.625,0.0,98.0,73.51,17.95,3.46,2023-09-26
35.5,-120.0,0.0,97.26,61.39,19.32,4.01,2023-09-26
36.0,-124.375,0.59,101.99,95.07,18.39,5.01,2023-09-26
36.0,-123.75,0.46,101.99,95.6,18.01,4.88,2023-09-26
36.0,-123.125,0.28,101.99,95.37,18.01,4.7,2023-09-26
36.0,-122.5,0.06,101.97,94.75,17.91,4.09,2023-09-26
36.0,-121.875,0.02,100.83,90.24,17.74,3.66,2023-09-26
36.0,-121.25,0.0,97.45,76.92,17.67,3.23,2023-09-26
36.0,-120.625,0.0,96.96,64.68,19.12,3.44,2023-09-26
36.0,-120.0,0.0,99.16,52.56,21.44,3.83,2023-09-26
36.5,-124.375,0.64,101.97,95.51,17.95,4.58,2023-09-26
36.5,-123.75,0.48,101.97,96.2,17.5,4.5,2023-09-26
36.5,-123.125,0.24,101.97,96.16,17.48,4.51,2023-09-26
36.5,-122.5,0.06,101.95,94.38,17.69,4.05,2023-09-26
36.5,-121.875,0.04,100.54,85.43,17.91,2.77,2023-09-26
36.5,-121.25,0.01,96.36,73.75,17.96,2.93,2023-09-26
36.5,-120.625,0.0,96.89,60.19,19.84,3.78,2023-09-26
36.5,-120.0,0.0,100.1,48.93,22.35,3.32,2023-09-26
37.0,-124.375,0.79,101.96,95.77,17.65,4.41,2023-09-26
37.0,-123.75,0.54,101.96,96.44,17.25,4.44,2023-09-26
37.0,-123.125,0.3,101.96,96.3,17.12,4.54,2023-09-26
37.0,-122.5,0.15,101.4,88.38,18.04,4.03,2023-09-26
37.0,-121.875,0.12,99.45,78.56,17.68,2.4,2023-09-26
37.0,-121.25,0.03,98.0,70.66,18.9,3.27,2023-09-26
37.0,-120.625,0.0,99.83,58.32,21.34,4.07,2023-09-26
37.0,-120.0,0.0,99.45,39.21,22.54,3.02,2023-09-26
37.5,-124.375,0.74,101.94,96.18,16.91,3.99,2023-09-26
37.5,-123.75,0.66,101.94,96.62,16.85,4.34,2023-09-26
37.5,-123.125,0.54,101.9,95.56,16.85,4.25,2023-09-26
37.5,-122.5,0.24,101.15,82.98,18.37,4.09,2023-09-26
37.5,-121.875,0.26,99.16,73.68,18.63,3.16,2023-09-26
37.5,-121.25,0.06,98.89,66.67,19.77,3.43,2023-09-26
37.5,-120.625,0.0,99.83,49.37,21.81,3.39,2023-09-26
37.5,-120.0,0.0,92.91,34.41,19.42,2.01,2023-09-26
38.0,-124.375,0.62,101.92,96.11,16.43,3.85,2023-09-26
38.0,-123.75,0.97,101.93,97.39,15.94,3.89,2023-09-26
38.0,-123.125,1.04,101.63,89.63,16.95,3.78,2023-09-26
38.0,-122.5,0.59,100.89,79.6,18.5,3.18,2023-09-26
38.0,-121.875,1.32,100.65,71.36,19.63,3.29,2023-09-26
38.0,-121.25,0.06,100.71,62.65,20.94,3.06,2023-09-26
38.0,-120.625,0.0,96.4,48.08,19.96,2.34,2023-09-26
38.0,-120.0,0.0,85.2,34.34,14.67,1.64,2023-09-26
38.5,-124.375,0.79,101.91,95.65,16.6,3.94,2023-09-26
38.5,-123.75,1.98,101.5,93.79,15.97,3.48,2023-09-26
38.5,-123.125,1.95,99.89,82.01,17.06,2.88,2023-09-26
38.5,-122.5,0.92,98.76,73.37,18.48,2.93,2023-09-26
38.5,-121.875,1.07,101.03,67.91,20.17,2.63,2023-09-26
38.5,-121.25,0.08,100.38,60.63,20.86,2.19,2023-09-26
38.5,-120.625,0.06,91.89,55.51,16.73,1.57,2023-09-26
38.5,-120.0,0.01,80.9,48.81,10.22,2.66,2023-09-26
39.0,-124.375,1.08,101.87,96.05,16.02,3.66,2023-09-26
39.0,-123.75,3.09,100.21,90.29,15.49,2.7,2023-09-26
39.0,-123.125,2.69,96.2,80.06,16.14,1.96,2023-09-26
39.0,-122.5,1.16,97.04,72.51,17.89,3.05,2023-09-26
39.0,-121.875,0.69,101.16,64.51,20.66,2.36,2023-09-26
39.0,-121.25,0.41,98.39,62.83,19.33,1.97,2023-09-26
39.0,-120.625,0.33,88.01,66.41,13.39,2.05,2023-09-26
39.0,-120.0,0.08,81.2,55.48,10.99,4.03,2023-09-26
39.5,-124.375,1.31,101.74,96.41,15.47,3.38,2023-09-26
39.5,-123.75,4.6,99.05,88.75,15.02,2.28,2023-09-26
39.5,-123.125,3.46,92.23,78.54,14.44,1.97,2023-09-26
39.5,-122.5,1.43,97.0,68.43,18.21,3.0,2023-09-26
39.5,-121.875,1.08,100.57,62.43,20.69,3.28,2023-09-26
39.5,-121.25,1.52,93.65,67.09,16.55,2.33,2023-09-26
39.5,-120.625,0.93,84.62,72.16,11.04,2.4,2023-09-26
39.5,-120.0,0.18,82.54,57.38,11.91,3.88,2023-09-26
40.0,-124.375,1.69,101.11,95.57,14.6,3.43,2023-09-26
40.0,-123.75,6.18,96.52,87.87,14.22,2.03,2023-09-26
40.0,-123.125,5.38,90.07,79.9,13.0,2.11,2023-09-26
40.0,-122.5,2.04,96.92,65.06,18.49,2.5,2023-09-26
40.0,-121.875,2.99,96.49,66.59,18.31,4.98,2023-09-26
40.0,-121.25,2.63,86.86,71.82,12.75,2.73,2023-09-26
40.0,-120.625,1.01,84.08,64.77,11.88,3.25,2023-09-26
40.0,-120.0,0.16,84.68,51.12,13.81,3.69,2023-09-26
40.5,-124.375,1.4,100.24,91.28,14.72,4.3,2023-09-26
40.5,-123.75,7.43,94.21,86.02,13.6,1.92,2023-09-26
40.5,-123.125,7.85,90.27,81.43,12.67,1.87,2023-09-26
40.5,-122.5,5.05,96.33,68.09,17.82,1.8,2023-09-26
40.5,-121.875,5.11,92.23,70.08,15.48,4.21,2023-09-26
40.5,-121.25,3.02,83.18,72.02,10.79,3.5,2023-09-26
40.5,-120.625,0.99,84.02,61.02,12.3,3.85,2023-09-26
40.5,-120.0,0.1,85.73,48.45,14.31,4.32,2023-09-26
41.0,-124.375,1.29,100.99,92.62,14.29,4.8,2023-09-26
41.0,-123.75,6.91,94.53,86.48,13.35,2.05,2023-09-26
41.0,-123.125,10.25,88.1,84.97,10.65,1.88,2023-09-26
41.0,-122.5,6.29,89.78,78.99,12.72,1.91,2023-09-26
41.0,-121.875,7.69,89.93,75.15,13.5,3.44,2023-09-26
41.0,-121.25,3.01,86.24,65.55,12.67,5.2,2023-09-26
41.0,-120.625,1.35,83.15,60.76,11.65,4.93,2023-09-26
41.0,-120.0,0.31,82.82,53.58,12.11,5.15,2023-09-26
41.5,-124.375,1.6,100.81,94.49,14.0,5.35,2023-09-26
41.5,-123.75,7.63,93.8,89.18,12.6,2.54,2023-09-26
41.5,-123.125,11.45,88.2,85.59,10.33,2.4,2023-09-26
41.5,-122.5,7.18,86.88,80.53,10.48,2.78,2023-09-26
41.5,-121.875,7.22,85.18,79.33,10.27,3.64,2023-09-26
41.5,-121.25,3.6,85.69,67.88,11.79,5.25,2023-09-26
41.5,-120.625,2.07,84.41,59.9,11.98,5.81,2023-09-26
41.5,-120.0,0.89,82.84,53.94,11.76,5.61,2023-09-26
42.0,-124.375,2.17,99.87,94.0,13.52,4.85,2023-09-26
42.0,-123.75,7.05,93.41,90.19,12.16,2.88,2023-09-26
42.0,-123.125,10.67,89.23,86.97,10.47,2.29,2023-09-26
42.0,-122.5,8.98,88.04,82.77,10.55,1.98,2023-09-26
42.0,-121.875,7.74,86.1,77.92,10.7,4.3,2023-09-26
42.0,-121.25,4.62,85.89,70.23,11.44,5.3,2023-09-26
42.0,-120.625,2.93,83.97,63.33,11.08,5.6,2023-09-26
42.0,-120.0,1.5,83.23,54.56,11.57,6.33,2023-09-26
32.5,-124.375,0.0,102.13,83.97,19.7,8.53,2023-09-27
32.5,-123.75,0.0,102.06,85.1,19.44,9.5,2023-09-27
32.5,-123.125,0.0,101.99,85.63,19.24,10.5,2023-09-27
32.5,-122.5,0.0,101.9,85.65,19.19,11.35,2023-09-27
32.5,-121.875,0.0,101.8,86.31,19.15,12.01,2023-09-27
32.5,-121.25,0.0,101.69,86.47,19.09,12.38,2023-09-27
32.5,-120.625,0.02,101.57,87.61,19.01,12.3,2023-09-27
32.5,-120.0,0.05,101.47,89.72,18.96,11.6,2023-09-27
33.0,-124.375,0.0,102.12,83.99,19.61,8.82,2023-09-27
33.0,-123.75,0.0,102.06,85.58,19.24,9.7,2023-09-27
33.0,-123.125,0.0,101.98,85.85,19.07,10.65,2023-09-27
33.0,-122.5,0.0,101.89,85.89,19.04,11.54,2023-09-27
33.0,-121.875,0.0,101.78,86.82,18.93,12.13,2023-09-27
33.0,-121.25,0.0,101.67,87.14,18.86,12.56,2023-09-27
33.0,-120.625,0.0,101.55,89.09,18.61,12.33,2023-09-27
33.0,-120.0,0.0,101.44,91.69,18.53,11.37,2023-09-27
33.5,-124.375,0.0,102.12,85.29,19.4,9.03,2023-09-27
33.5,-123.75,0.0,102.05,86.15,19.08,9.88,2023-09-27
33.5,-123.125,0.0,101.97,85.94,18.97,10.82,2023-09-27
33.5,-122.5,0.0,101.88,86.43,18.82,11.58,2023-09-27
33.5,-121.875,0.0,101.78,87.54,18.63,12.05,2023-09-27
33.5,-121.25,0.0,101.66,88.31,18.53,12.58,2023-09-27
33.5,-120.625,0.01,101.51,90.24,18.22,12.21,2023-09-27
33.5,-120.0,0.0,101.37,91.64,18.24,10.68,2023-09-27
34.0,-124.375,0.0,102.11,86.53,19.07,8.99,2023-09-27
34.0,-123.75,0.0,102.04,86.62,18.91,9.93,2023-09-27
34.0,-123.125,0.0,101.97,86.53,18.79,10.83,2023-09-27
34.0,-122.5,0.0,101.87,87.21,18.6,11.5,2023-09-27
34.0,-121.875,0.0,101.76,88.06,18.43,12.12,2023-09-27
34.0,-121.25,0.0,101.65,89.39,18.18,12.42,2023-09-27
34.0,-120.625,0.02,101.4,89.16,18.11,11.5,2023-09-27
34.0,-120.0,0.04,100.82,79.63,19.66,8.47,2023-09-27
34.5,-124.375,0.0,102.1,86.85,19.0,9.07,2023-09-27
34.5,-123.75,0.0,102.04,87.15,18.8,9.97,2023-09-27
34.5,-123.125,0.0,101.96,87.45,18.57,10.7,2023-09-27
34.5,-122.5,0.0,101.87,88.27,18.38,11.31,2023-09-27
34.5,-121.875,0.0,101.78,89.13,18.16,11.95,2023-09-27
34.5,-121.25,0.0,101.65,90.42,17.79,11.75,2023-09-27
34.5,-120.625,0.01,100.69,77.79,18.91,9.02,2023-09-27
34.5,-120.0,0.03,97.78,61.72,20.96,5.8,2023-09-27
35.0,-124.375,0.01,102.09,87.61,18.78,8.9,2023-09-27
35.0,-123.75,0.0,102.03,88.8,18.45,9.68,2023-09-27
35.0,-123.125,0.0,101.96,89.11,18.25,10.33,2023-09-27
35.0,-122.5,0.0,101.87,90.11,17.94,10.92,2023-09-27
35.0,-121.875,0.0,101.77,90.77,17.73,11.61,2023-09-27
35.0,-121.25,0.0,101.53,88.58,17.7,10.0,2023-09-27
35.0,-120.625,0.0,99.31,66.91,19.61,5.69,2023-09-27
35.0,-120.0,0.01,94.45,54.98,20.13,4.72,2023-09-27
35.5,-124.375,0.01,102.09,88.34,18.55,8.64,2023-09-27
35.5,-123.75,0.01,102.03,90.32,18.07,9.15,2023-09-27
35.5,-123.125,0.0,101.96,90.78,17.86,9.75,2023-09-27
35.5,-122.5,0.0,101.88,91.81,17.55,10.36,2023-09-27
35.5,-121.875,0.0,101.73,90.95,17.4,10.36,2023-09-27
35.5,-121.25,0.0,100.64,75.24,18.4,6.95,2023-09-27
35.5,-120.625,0.0,97.75,55.83,20.52,4.0,2023-09-27
35.5,-120.0,0.0,97.04,51.65,21.24,3.84,2023-09-27
36.0,-124.375,0.02,102.08,90.44,18.14,8.16,2023-09-27
36.0,-123.75,0.02,102.03,92.41,17.68,8.53,2023-09-27
36.0,-123.125,0.01,101.97,92.56,17.49,9.01,2023-09-27
36.0,-122.5,0.01,101.89,93.25,17.21,9.1,2023-09-27
36.0,-121.875,0.01,100.7,89.02,16.96,7.73,2023-09-27
36.0,-121.25,0.0,97.25,65.46,18.56,5.36,2023-09-27
